Time unix,X-axis,Y-axis,Z-axis
1717098789.0542347,16.226666666666667,16.133333333333333,81.57333333333334
1717098789.0858748,16.506666666666668,16.186666666666667,81.66666666666667
1717098789.1073883,16.32,15.973333333333334,81.50666666666667
1717098789.1392705,16.400000000000002,16.0,81.65333333333334
1717098789.1709266,16.26666666666667,15.893333333333334,81.48
1717098789.1923296,16.373333333333335,16.080000000000002,81.38666666666667
1717098789.22378,16.2,16.133333333333333,81.60000000000001
1717098789.245076,16.32,16.0,81.77333333333334
1717098789.2763407,16.48,16.053333333333335,81.72
1717098789.30764,16.32,15.933333333333334,81.50666666666667
1717098789.3288395,16.30666666666667,15.986666666666668,81.60000000000001
1717098789.3605368,16.42666666666667,15.96,81.68
1717098789.3919756,16.226666666666667,16.093333333333334,81.56
1717098789.4134164,16.12,16.0,81.73333333333333
1717098789.4449353,16.413333333333334,16.2,81.56
1717098789.476458,16.173333333333336,16.026666666666667,81.58666666666667
1717098789.4980116,16.493333333333336,16.226666666666667,81.61333333333334
1717098789.5297477,16.32,16.026666666666667,81.64
1717098789.5612676,16.373333333333335,15.96,81.44000000000001
1717098789.582492,16.293333333333333,16.053333333333335,81.58666666666667
1717098789.6137178,16.30666666666667,16.093333333333334,81.69333333333334
1717098789.6451476,16.28,16.013333333333335,81.62666666666667
1717098789.666536,16.213333333333335,16.0,81.65333333333334
1717098789.6979651,16.253333333333334,16.14666666666667,81.57333333333334
1717098789.7292962,16.226666666666667,16.133333333333333,81.46666666666667
1717098789.7505012,16.133333333333333,15.906666666666668,81.64
1717098789.7817361,16.413333333333334,16.0,81.46666666666667
1717098789.81296,16.44,16.14666666666667,81.73333333333333
1717098789.8341577,16.346666666666668,15.973333333333334,81.64
1717098789.865424,16.333333333333336,15.973333333333334,81.65333333333334
1717098789.8968108,16.293333333333333,16.14666666666667,81.52000000000001
1717098789.9180121,16.240000000000002,15.893333333333334,81.81333333333333
1717098789.9493656,16.226666666666667,16.173333333333336,81.56
1717098789.9807851,16.44,16.040000000000003,81.56
1717098790.0021513,16.333333333333336,16.013333333333335,81.70666666666668
1717098790.0340343,16.28,15.866666666666667,81.89333333333335
1717098790.0655298,16.373333333333335,15.973333333333334,81.70666666666668
1717098790.0867567,16.42666666666667,16.133333333333333,81.57333333333334
1717098790.1180174,16.30666666666667,16.2,81.46666666666667
1717098790.149351,16.373333333333335,16.10666666666667,81.54666666666667
1717098790.170651,16.293333333333333,15.88,81.72
1717098790.2019453,16.333333333333336,16.10666666666667,81.69333333333334
1717098790.2332397,16.400000000000002,16.10666666666667,81.61333333333334
1717098790.2543309,16.386666666666667,15.986666666666668,81.61333333333334
1717098790.285548,16.080000000000002,15.96,81.57333333333334
1717098790.3168895,16.36,15.96,81.65333333333334
1717098790.3379812,16.413333333333334,15.986666666666668,81.53333333333335
1717098790.369305,16.10666666666667,16.2,81.54666666666667
1717098790.4006267,16.413333333333334,16.053333333333335,81.60000000000001
1717098790.4220166,16.333333333333336,15.986666666666668,81.44000000000001
1717098790.4536452,16.30666666666667,16.080000000000002,81.66666666666667
1717098790.48526,16.493333333333336,15.920000000000002,81.70666666666668
1717098790.5067465,16.226666666666667,16.10666666666667,81.50666666666667
1717098790.5383997,16.333333333333336,16.026666666666667,81.74666666666667
1717098790.5597622,16.30666666666667,16.10666666666667,81.72
1717098790.5910707,16.293333333333333,16.080000000000002,81.73333333333333
1717098790.6225095,16.093333333333334,15.96,81.62666666666667
1717098790.6436772,16.42666666666667,16.013333333333335,81.62666666666667
1717098790.6748893,16.30666666666667,16.093333333333334,81.52000000000001
1717098790.7062,16.186666666666667,15.986666666666668,81.44000000000001
1717098790.7273033,16.346666666666668,16.040000000000003,81.60000000000001
1717098790.7587278,16.26666666666667,16.026666666666667,81.64
1717098790.7900517,16.46666666666667,15.973333333333334,81.61333333333334
1717098790.8112597,16.333333333333336,15.96,81.54666666666667
1717098790.8426409,16.36,16.026666666666667,81.52000000000001
1717098790.874048,16.30666666666667,16.14666666666667,81.66666666666667
1717098790.895238,16.293333333333333,15.973333333333334,81.64
1717098790.9265356,16.48,16.10666666666667,81.60000000000001
1717098790.9578037,16.413333333333334,16.2,81.38666666666667
1717098790.979181,16.213333333333335,16.213333333333335,81.68
1717098791.0106814,16.28,15.946666666666667,81.41333333333334
1717098791.042299,16.30666666666667,16.12,81.54666666666667
1717098791.063503,16.52,15.973333333333334,81.62666666666667
1717098791.0948498,16.213333333333335,15.906666666666668,81.53333333333335
1717098791.1260319,16.253333333333334,16.040000000000003,81.66666666666667
1717098791.1472225,16.30666666666667,16.080000000000002,81.68
1717098791.1790123,16.333333333333336,15.96,81.62666666666667
1717098791.2107286,16.386666666666667,16.040000000000003,81.57333333333334
